company_name,description,category,location,source,cleaned_description,combined,cluster,cluster_name,cluster_quality,tags,startup_cluster,startup_cluster_name,startup_cluster_quality
Eyeware,market Robotics stage Seed employees 1-10 location Lisbon,Robotics,Lisbon,angellist,market robotics stage seed employees 1 10 location lisbon,Eyeware market robotics stage seed employees 1 10 location lisbon Robotics,4,BPO / Telecom / Retail Operations,mixed,Other,3,HealthTech Startups,mostly_clean
Second Stage,market Sports stage  employees 1-10 location Munich,Sports,Munich,angellist,market sports stage employees 1 10 location munich,Second Stage market sports stage employees 1 10 location munich Sports,4,BPO / Telecom / Retail Operations,mixed,Other,4,Developer Tools / Infra,mixed
Myndata,market Data Mining stage  employees 1-10 location Milan,Data Mining,Milan,angellist,market data mining stage employees 1 10 location milan,Myndata market data mining stage employees 1 10 location milan Data Mining,4,BPO / Telecom / Retail Operations,mixed,Other,5,Marketplace / Creator Economy,mixed
Still Human Robotics,market Robotics stage  employees 1-10 location Cergy,Robotics,Cergy,angellist,market robotics stage employees 1 10 location cergy,Still Human Robotics market robotics stage employees 1 10 location cergy Robotics,4,BPO / Telecom / Retail Operations,mixed,Other,4,Developer Tools / Infra,mixed
SuperCareer.com,market Human Resources stage  employees 11-50 location New York City,Human Resources,New York City,angellist,market human resources stage employees 11 50 location new york city,SuperCareer.com market human resources stage employees 11 50 location new york city Human Resources,4,BPO / Telecom / Retail Operations,mixed,Other,4,Developer Tools / Infra,mixed
Cobrainer,market Big Data Analytics stage  employees 11-50 location Munich,Big Data Analytics,Munich,angellist,market big data analytics stage employees 11 50 location munich,Cobrainer market big data analytics stage employees 11 50 location munich Big Data Analytics,4,BPO / Telecom / Retail Operations,mixed,AI,5,Marketplace / Creator Economy,mixed
Giftpack,market Share Economy stage  employees 11-50 location Sydney,Share Economy,Sydney,angellist,market share economy stage employees 11 50 location sydney,Giftpack market share economy stage employees 11 50 location sydney Share Economy,4,BPO / Telecom / Retail Operations,mixed,Other,4,Developer Tools / Infra,mixed
Ohmelon,market Groceries stage  employees 1-10 location Mexico City,Groceries,Mexico City,angellist,market groceries stage employees 1 10 location mexico city,Ohmelon market groceries stage employees 1 10 location mexico city Groceries,4,BPO / Telecom / Retail Operations,mixed,Other,4,Developer Tools / Infra,mixed
getartwork,market Algorithms stage  employees 1-10 location Rotterdam,Algorithms,Rotterdam,angellist,market algorithms stage employees 1 10 location rotterdam,getartwork market algorithms stage employees 1 10 location rotterdam Algorithms,4,BPO / Telecom / Retail Operations,mixed,Other,5,Marketplace / Creator Economy,mixed
Deedabase,market Oil and Gas stage  employees 1-10 location Austin,Oil and Gas,Austin,angellist,market oil and gas stage employees 1 10 location austin,Deedabase market oil and gas stage employees 1 10 location austin Oil and Gas,4,BPO / Telecom / Retail Operations,mixed,Other,4,Developer Tools / Infra,mixed
Uni Software Productions,market Developer Tools stage  employees 1-10 location Canada,Developer Tools,Canada,angellist,market developer tools stage employees 1 10 location canada,Uni Software Productions market developer tools stage employees 1 10 location canada Developer Tools,4,BPO / Telecom / Retail Operations,mixed,"SaaS, DevTools",4,Developer Tools / Infra,mixed
